1984,1,1,NA,NA,NA,NA,NA,NA,NA
1984,1,2,NA,NA,NA,NA,NA,NA,NA
1984,1,3,NA,NA,NA,NA,NA,NA,NA
1984,1,4,NA,NA,NA,NA,NA,NA,NA
1984,1,5,NA,NA,NA,NA,NA,NA,NA
1984,1,6,NA,NA,NA,NA,NA,NA,NA
1984,1,7,NA,NA,NA,NA,NA,NA,NA
1984,1,8,NA,NA,NA,NA,NA,NA,NA
1984,1,9,NA,NA,NA,NA,NA,NA,NA
1984,1,10,NA,NA,NA,NA,NA,NA,NA
1984,1,11,NA,NA,NA,NA,NA,NA,NA
1984,1,12,NA,NA,NA,NA,NA,NA,NA
1984,1,13,NA,NA,NA,NA,NA,NA,NA
1984,1,14,NA,NA,NA,NA,NA,NA,NA
1984,1,15,NA,NA,NA,NA,NA,NA,NA
1984,1,16,NA,NA,NA,NA,NA,NA,NA
1984,1,17,NA,NA,NA,NA,NA,NA,NA
1984,1,18,NA,NA,NA,NA,NA,NA,NA
1984,1,19,NA,NA,NA,NA,NA,NA,NA
1984,1,20,NA,NA,NA,NA,NA,NA,NA
1984,1,21,NA,NA,NA,NA,NA,NA,NA
1984,1,22,NA,NA,NA,NA,NA,NA,NA
1984,1,23,NA,NA,NA,NA,NA,NA,NA
1984,1,24,NA,NA,NA,NA,NA,NA,NA
1984,1,25,NA,NA,NA,NA,NA,NA,NA
1984,1,26,NA,NA,NA,NA,NA,NA,NA
1984,1,27,NA,NA,NA,NA,NA,NA,NA
1984,1,28,NA,NA,NA,NA,NA,NA,NA
1984,1,29,NA,NA,NA,NA,NA,NA,NA
1984,1,30,NA,NA,NA,NA,NA,NA,NA
1984,1,31,NA,NA,NA,NA,NA,NA,NA
1984,2,1,NA,NA,NA,NA,NA,NA,NA
1984,2,2,NA,NA,NA,NA,NA,NA,NA
1984,2,3,NA,NA,NA,NA,NA,NA,NA
1984,2,4,NA,NA,NA,NA,NA,NA,NA
1984,2,5,NA,NA,NA,NA,NA,NA,NA
1984,2,6,NA,NA,NA,NA,NA,NA,NA
1984,2,7,NA,NA,NA,NA,NA,NA,NA
1984,2,8,NA,NA,NA,NA,NA,NA,NA
1984,2,9,NA,NA,NA,NA,NA,NA,NA
1984,2,10,NA,NA,NA,NA,NA,NA,NA
1984,2,11,NA,NA,NA,NA,NA,NA,NA
1984,2,12,NA,NA,NA,NA,NA,NA,NA
1984,2,13,NA,NA,NA,NA,NA,NA,NA
1984,2,14,NA,NA,NA,NA,NA,NA,NA
1984,2,15,NA,NA,NA,NA,NA,NA,NA
1984,2,16,NA,NA,NA,NA,NA,NA,NA
1984,2,17,NA,NA,NA,NA,NA,NA,NA
1984,2,18,NA,NA,NA,NA,NA,NA,NA
1984,2,19,NA,NA,NA,NA,NA,NA,NA
1984,2,20,NA,NA,NA,NA,NA,NA,NA
1984,2,21,NA,NA,NA,NA,NA,NA,NA
1984,2,22,NA,NA,NA,NA,NA,NA,NA
1984,2,23,NA,NA,NA,NA,NA,NA,NA
1984,2,24,NA,NA,NA,NA,NA,NA,NA
1984,2,25,NA,NA,NA,NA,NA,NA,NA
1984,2,26,NA,NA,NA,NA,NA,NA,NA
1984,2,27,NA,NA,NA,NA,NA,NA,NA
1984,2,28,NA,NA,NA,NA,NA,NA,NA
1984,2,29,NA,NA,NA,NA,NA,NA,NA
1984,3,1,NA,NA,NA,NA,NA,NA,NA
1984,3,2,NA,NA,NA,NA,NA,NA,NA
1984,3,3,NA,NA,NA,NA,NA,NA,NA
1984,3,4,NA,NA,NA,NA,NA,NA,NA
1984,3,5,NA,NA,NA,NA,NA,NA,NA
1984,3,6,NA,NA,NA,NA,NA,NA,NA
1984,3,7,NA,NA,NA,NA,NA,NA,NA
1984,3,8,NA,NA,NA,NA,NA,NA,NA
1984,3,9,NA,NA,NA,NA,NA,NA,NA
1984,3,10,NA,NA,NA,NA,NA,NA,NA
1984,3,11,NA,NA,NA,NA,NA,NA,NA
1984,3,12,NA,NA,NA,NA,NA,NA,NA
1984,3,13,NA,NA,NA,NA,NA,NA,NA
1984,3,14,NA,NA,NA,NA,NA,NA,NA
1984,3,15,NA,NA,NA,NA,NA,NA,NA
1984,3,16,NA,NA,NA,NA,NA,NA,NA
1984,3,17,NA,NA,NA,NA,NA,NA,NA
1984,3,18,NA,NA,NA,NA,NA,NA,NA
1984,3,19,NA,NA,NA,NA,NA,NA,NA
1984,3,20,NA,NA,NA,NA,NA,NA,NA
1984,3,21,NA,NA,NA,NA,NA,NA,NA
1984,3,22,NA,NA,NA,NA,NA,NA,NA
1984,3,23,NA,NA,NA,NA,NA,NA,NA
1984,3,24,NA,NA,NA,NA,NA,NA,NA
1984,3,25,NA,NA,NA,NA,NA,NA,NA
1984,3,26,NA,NA,NA,NA,NA,NA,NA
1984,3,27,NA,NA,NA,NA,NA,NA,NA
1984,3,28,NA,NA,NA,NA,NA,NA,NA
1984,3,29,NA,NA,NA,NA,NA,NA,NA
1984,3,30,NA,NA,NA,NA,NA,NA,NA
1984,3,31,NA,NA,NA,NA,NA,NA,NA
1984,4,1,NA,NA,NA,NA,NA,NA,NA
1984,4,2,NA,NA,NA,NA,NA,NA,NA
1984,4,3,NA,NA,NA,NA,NA,NA,NA
1984,4,4,NA,NA,NA,NA,NA,NA,NA
1984,4,5,NA,NA,NA,NA,NA,NA,NA
1984,4,6,NA,NA,NA,NA,NA,NA,NA
1984,4,7,NA,NA,NA,NA,NA,NA,NA
1984,4,8,NA,NA,NA,NA,NA,NA,NA
1984,4,9,NA,NA,NA,NA,NA,NA,NA
1984,4,10,NA,NA,NA,NA,NA,NA,NA
1984,4,11,NA,NA,NA,NA,NA,NA,NA
1984,4,12,NA,NA,NA,NA,NA,NA,NA
1984,4,13,NA,NA,NA,NA,NA,NA,NA
1984,4,14,NA,NA,NA,NA,NA,NA,NA
1984,4,15,NA,NA,NA,NA,NA,NA,NA
1984,4,16,NA,NA,NA,NA,NA,NA,NA
1984,4,17,NA,NA,NA,NA,NA,NA,NA
1984,4,18,NA,NA,NA,NA,NA,NA,NA
1984,4,19,NA,NA,NA,NA,NA,NA,NA
1984,4,20,NA,NA,NA,NA,NA,NA,NA
1984,4,21,NA,NA,NA,NA,NA,NA,NA
1984,4,22,NA,NA,NA,NA,NA,NA,NA
1984,4,23,NA,NA,NA,NA,NA,NA,NA
1984,4,24,NA,NA,NA,NA,NA,NA,NA
1984,4,25,NA,NA,NA,NA,NA,NA,NA
1984,4,26,NA,NA,NA,NA,NA,NA,NA
1984,4,27,NA,NA,NA,NA,NA,NA,NA
1984,4,28,NA,NA,NA,NA,NA,NA,NA
1984,4,29,NA,NA,NA,NA,NA,NA,NA
1984,4,30,NA,NA,NA,NA,NA,NA,NA
1984,5,1,NA,NA,NA,NA,NA,NA,NA
1984,5,2,NA,NA,NA,NA,NA,NA,NA
