1976,1,1,NA,NA,NA,NA,NA,NA,NA
1976,1,2,NA,NA,NA,NA,NA,NA,NA
1976,1,3,NA,NA,NA,NA,NA,NA,NA
1976,1,4,NA,NA,NA,NA,NA,NA,NA
1976,1,5,NA,NA,NA,NA,NA,NA,NA
1976,1,6,NA,NA,NA,NA,NA,NA,NA
1976,1,7,NA,NA,NA,NA,NA,NA,NA
1976,1,8,NA,NA,NA,NA,NA,NA,NA
1976,1,9,NA,NA,NA,NA,NA,NA,NA
1976,1,10,NA,NA,NA,NA,NA,NA,NA
1976,1,11,NA,NA,NA,NA,NA,NA,NA
1976,1,12,NA,NA,NA,NA,NA,NA,NA
1976,1,13,NA,NA,NA,NA,NA,NA,NA
1976,1,14,NA,NA,NA,NA,NA,NA,NA
1976,1,15,NA,NA,NA,NA,NA,NA,NA
1976,1,16,NA,NA,NA,NA,NA,NA,NA
1976,1,17,NA,NA,NA,NA,NA,NA,NA
1976,1,18,NA,NA,NA,NA,NA,NA,NA
1976,1,19,NA,NA,NA,NA,NA,NA,NA
1976,1,20,NA,NA,NA,NA,NA,NA,NA
1976,1,21,NA,NA,NA,NA,NA,NA,NA
1976,1,22,NA,NA,NA,NA,NA,NA,NA
1976,1,23,NA,NA,NA,NA,NA,NA,NA
1976,1,24,NA,NA,NA,NA,NA,NA,NA
1976,1,25,NA,NA,NA,NA,NA,NA,NA
1976,1,26,NA,NA,NA,NA,NA,NA,NA
1976,1,27,NA,NA,NA,NA,NA,NA,NA
1976,1,28,NA,NA,NA,NA,NA,NA,NA
1976,1,29,NA,NA,NA,NA,NA,NA,NA
1976,1,30,NA,NA,NA,NA,NA,NA,NA
1976,1,31,NA,NA,NA,NA,NA,NA,NA
1976,2,1,NA,NA,NA,NA,NA,NA,NA
1976,2,2,NA,NA,NA,NA,NA,NA,NA
1976,2,3,NA,NA,NA,NA,NA,NA,NA
1976,2,4,NA,NA,NA,NA,NA,NA,NA
1976,2,5,NA,NA,NA,NA,NA,NA,NA
1976,2,6,NA,NA,NA,NA,NA,NA,NA
1976,2,7,NA,NA,NA,NA,NA,NA,NA
1976,2,8,NA,NA,NA,NA,NA,NA,NA
1976,2,9,NA,NA,NA,NA,NA,NA,NA
1976,2,10,NA,NA,NA,NA,NA,NA,NA
1976,2,11,NA,NA,NA,NA,NA,NA,NA
1976,2,12,NA,NA,NA,NA,NA,NA,NA
1976,2,13,NA,NA,NA,NA,NA,NA,NA
1976,2,14,NA,NA,NA,NA,NA,NA,NA
1976,2,15,NA,NA,NA,NA,NA,NA,NA
1976,2,16,NA,NA,NA,NA,NA,NA,NA
1976,2,17,NA,NA,NA,NA,NA,NA,NA
1976,2,18,NA,NA,NA,NA,NA,NA,NA
1976,2,19,NA,NA,NA,NA,NA,NA,NA
1976,2,20,NA,NA,NA,NA,NA,NA,NA
1976,2,21,NA,NA,NA,NA,NA,NA,NA
1976,2,22,NA,NA,NA,NA,NA,NA,NA
1976,2,23,NA,NA,NA,NA,NA,NA,NA
1976,2,24,NA,NA,NA,NA,NA,NA,NA
1976,2,25,NA,NA,NA,NA,NA,NA,NA
1976,2,26,NA,NA,NA,NA,NA,NA,NA
1976,2,27,NA,NA,NA,NA,NA,NA,NA
1976,2,28,NA,NA,NA,NA,NA,NA,NA
1976,2,29,NA,NA,NA,NA,NA,NA,NA
1976,3,1,NA,NA,NA,NA,NA,NA,NA
1976,3,2,NA,NA,NA,NA,NA,NA,NA
1976,3,3,NA,NA,NA,NA,NA,NA,NA
1976,3,4,NA,NA,NA,NA,NA,NA,NA
1976,3,5,NA,NA,NA,NA,NA,NA,NA
1976,3,6,NA,NA,NA,NA,NA,NA,NA
1976,3,7,NA,NA,NA,NA,NA,NA,NA
1976,3,8,NA,NA,NA,NA,NA,NA,NA
1976,3,9,NA,NA,NA,NA,NA,NA,NA
1976,3,10,NA,NA,NA,NA,NA,NA,NA
1976,3,11,NA,NA,NA,NA,NA,NA,NA
1976,3,12,NA,NA,NA,NA,NA,NA,NA
1976,3,13,NA,NA,NA,NA,NA,NA,NA
1976,3,14,NA,NA,NA,NA,NA,NA,NA
1976,3,15,NA,NA,NA,NA,NA,NA,NA
1976,3,16,NA,NA,NA,NA,NA,NA,NA
1976,3,17,NA,NA,NA,NA,NA,NA,NA
1976,3,18,NA,NA,NA,NA,NA,NA,NA
1976,3,19,NA,NA,NA,NA,NA,NA,NA
1976,3,20,NA,NA,NA,NA,NA,NA,NA
1976,3,21,NA,NA,NA,NA,NA,NA,NA
1976,3,22,NA,NA,NA,NA,NA,NA,NA
1976,3,23,NA,NA,NA,NA,NA,NA,NA
1976,3,24,NA,NA,NA,NA,NA,NA,NA
1976,3,25,NA,NA,NA,NA,NA,NA,NA
1976,3,26,NA,NA,NA,NA,NA,NA,NA
1976,3,27,NA,NA,NA,NA,NA,NA,NA
1976,3,28,NA,NA,NA,NA,NA,NA,NA
1976,3,29,NA,NA,NA,NA,NA,NA,NA
1976,3,30,NA,NA,NA,NA,NA,NA,NA
1976,3,31,NA,NA,NA,NA,NA,NA,NA
1976,4,1,NA,NA,NA,NA,NA,NA,NA
1976,4,2,NA,NA,NA,NA,NA,NA,NA
1976,4,3,NA,NA,NA,NA,NA,NA,NA
1976,4,4,NA,NA,NA,NA,NA,NA,NA
1976,4,5,NA,NA,NA,NA,NA,NA,NA
1976,4,6,NA,NA,NA,NA,NA,NA,NA
1976,4,7,NA,NA,NA,NA,NA,NA,NA
1976,4,8,NA,NA,NA,NA,NA,NA,NA
1976,4,9,NA,NA,NA,NA,NA,NA,NA
1976,4,10,NA,NA,NA,NA,NA,NA,NA
1976,4,11,NA,NA,NA,NA,NA,NA,NA
1976,4,12,NA,NA,NA,NA,NA,NA,NA
1976,4,13,NA,NA,NA,NA,NA,NA,NA
1976,4,14,NA,NA,NA,NA,NA,NA,NA
1976,4,15,NA,NA,NA,NA,NA,NA,NA
1976,4,16,NA,NA,NA,NA,NA,NA,NA
1976,4,17,NA,NA,NA,NA,NA,NA,NA
1976,4,18,NA,NA,NA,NA,NA,NA,NA
1976,4,19,NA,NA,NA,NA,NA,NA,NA
1976,4,20,NA,NA,NA,NA,NA,NA,NA
1976,4,21,NA,NA,NA,NA,NA,NA,NA
1976,4,22,NA,NA,NA,NA,NA,NA,NA
1976,4,23,NA,NA,NA,NA,NA,NA,NA
1976,4,24,NA,NA,NA,NA,NA,NA,NA
1976,4,25,NA,NA,NA,NA,NA,NA,NA
1976,4,26,NA,NA,NA,NA,NA,NA,NA
1976,4,27,NA,NA,NA,NA,NA,NA,NA
1976,4,28,NA,NA,NA,NA,NA,NA,NA
1976,4,29,NA,NA,NA,NA,NA,NA,NA
1976,4,30,NA,NA,NA,NA,NA,NA,NA
1976,5,1,NA,NA,NA,NA,NA,NA,NA
1976,5,2,NA,NA,NA,NA,NA,NA,NA
1976,5,3,NA,NA,NA,NA,NA,NA,NA
1976,5,4,NA,NA,NA,NA,NA,NA,NA
1976,5,5,NA,NA,NA,NA,NA,NA,NA
1976,5,6,NA,NA,NA,NA,NA,NA,NA
1976,5,7,NA,NA,NA,NA,NA,NA,NA
1976,5,8,NA,NA,NA,NA,NA,NA,NA
1976,5,9,NA,NA,NA,NA,NA,NA,NA
1976,5,10,NA,NA,NA,NA,NA,NA,NA
1976,5,11,NA,NA,NA,NA,NA,NA,NA
1976,5,12,NA,NA,NA,NA,NA,NA,NA
1976,5,13,NA,NA,NA,NA,NA,NA,NA
1976,5,14,NA,NA,NA,NA,NA,NA,NA
1976,5,15,NA,NA,NA,NA,NA,NA,NA
1976,5,16,NA,NA,NA,NA,NA,NA,NA
1976,5,17,NA,NA,NA,NA,NA,NA,NA
1976,5,18,NA,NA,NA,NA,NA,NA,NA
1976,5,19,NA,NA,NA,NA,NA,NA,NA
1976,5,20,NA,NA,NA,NA,NA,NA,NA
1976,5,21,NA,NA,NA,NA,NA,NA,NA
1976,5,22,NA,NA,NA,NA,NA,NA,NA
1976,5,23,NA,NA,NA,NA,NA,NA,NA
1976,5,24,NA,NA,NA,NA,NA,NA,NA
1976,5,25,NA,NA,NA,NA,NA,NA,NA
1976,5,26,NA,NA,NA,NA,NA,NA,NA
1976,5,27,NA,NA,NA,NA,NA,NA,NA
1976,5,28,NA,NA,NA,NA,NA,NA,NA
1976,5,29,NA,NA,NA,NA,NA,NA,NA
1976,5,30,NA,NA,NA,NA,NA,NA,NA
1976,5,31,NA,NA,NA,NA,NA,NA,NA
1976,6,1,0.0,18.0,-2.0,8.0,NA,NA,NA
1976,6,2,0.0,17.0,-1.0,8.0,NA,NA,NA
1976,6,3,0.0,18.0,-3.0,7.5,NA,NA,NA
1976,6,4,0.0,17.0,-1.0,8.0,NA,NA,NA
1976,6,5,0.0,16.0,-2.0,7.0,NA,NA,NA
1976,6,6,0.0,17.0,-2.0,7.5,NA,NA,NA
1976,6,7,0.0,18.0,-3.0,7.5,NA,NA,NA
1976,6,8,0.0,16.0,-2.0,7.0,NA,NA,NA
1976,6,9,0.0,17.0,-2.0,7.5,NA,NA,NA
1976,6,10,0.0,16.0,-1.0,7.5,NA,NA,NA
1976,6,11,0.0,17.0,-1.0,8.0,NA,NA,NA
1976,6,12,0.0,18.0,-1.0,8.5,NA,NA,NA
1976,6,13,0.0,19.0,0.0,9.5,NA,NA,NA
1976,6,14,0.0,15.0,-3.0,6.0,NA,NA,NA
1976,6,15,0.0,16.0,-2.0,7.0,NA,NA,NA
1976,6,16,0.0,17.0,-3.0,7.0,NA,NA,NA
1976,6,17,0.0,18.0,-3.0,7.5,NA,NA,NA
1976,6,18,0.0,17.0,-2.0,7.5,NA,NA,NA
1976,6,19,0.0,18.0,-3.0,7.5,NA,NA,NA
1976,6,20,0.0,16.0,-2.0,7.0,NA,NA,NA
1976,6,21,0.0,15.0,-2.0,6.5,NA,NA,NA
1976,6,22,0.0,16.0,-3.0,6.5,NA,NA,NA
1976,6,23,0.0,17.0,-2.0,7.5,NA,NA,NA
1976,6,24,0.0,18.0,-3.0,7.5,NA,NA,NA
1976,6,25,0.0,17.0,-3.0,7.0,NA,NA,NA
1976,6,26,0.0,16.0,-4.0,6.0,NA,NA,NA
1976,6,27,0.0,17.0,-3.0,7.0,NA,NA,NA
1976,6,28,0.0,18.0,-2.0,8.0,NA,NA,NA
1976,6,29,0.0,16.0,-1.0,7.5,NA,NA,NA
1976,6,30,0.0,15.0,0.0,7.5,NA,NA,NA
1976,7,1,0.0,18.0,-2.0,8.0,NA,NA,NA
1976,7,2,0.0,16.0,-1.0,7.5,NA,NA,NA
1976,7,3,0.0,17.0,-2.0,7.5,NA,NA,NA
1976,7,4,0.0,18.0,-3.0,7.5,NA,NA,NA
1976,7,5,0.0,16.0,-2.0,7.0,NA,NA,NA
1976,7,6,0.0,20.0,-2.0,9.0,NA,NA,NA
1976,7,7,0.0,18.0,-3.0,7.5,NA,NA,NA
1976,7,8,0.0,17.0,-2.0,7.5,NA,NA,NA
1976,7,9,0.0,18.0,-3.0,7.5,NA,NA,NA
1976,7,10,0.0,19.0,-1.0,9.0,NA,NA,NA
1976,7,11,0.0,18.0,0.0,9.0,NA,NA,NA
1976,7,12,0.0,19.0,1.0,10.0,NA,NA,NA
1976,7,13,0.0,15.0,4.0,9.5,NA,NA,NA
1976,7,14,0.0,16.0,-1.0,7.5,NA,NA,NA
1976,7,15,0.0,15.0,-2.0,6.5,NA,NA,NA
1976,7,16,0.0,16.0,-3.0,6.5,NA,NA,NA
1976,7,17,0.0,15.0,-2.0,6.5,NA,NA,NA
1976,7,18,0.0,18.0,-1.0,8.5,NA,NA,NA
1976,7,19,0.0,19.0,0.0,9.5,NA,NA,NA
1976,7,20,0.0,18.5,2.0,10.3,NA,NA,NA
1976,7,21,0.0,19.0,1.0,10.0,NA,NA,NA
1976,7,22,0.0,20.2,0.0,10.1,NA,NA,NA
1976,7,23,0.0,19.0,1.0,10.0,NA,NA,NA
1976,7,24,0.0,18.0,0.0,9.0,NA,NA,NA
1976,7,25,0.0,20.0,-1.0,9.5,NA,NA,NA
1976,7,26,0.0,18.0,2.0,10.0,NA,NA,NA
1976,7,27,0.0,17.0,1.0,9.0,NA,NA,NA
1976,7,28,0.0,16.0,3.0,9.5,NA,NA,NA
1976,7,29,0.0,15.0,2.0,8.5,NA,NA,NA
1976,7,30,0.0,16.0,3.0,9.5,NA,NA,NA
1976,7,31,0.0,17.0,4.0,10.5,NA,NA,NA
1976,8,1,0.0,19.2,2.0,10.6,NA,NA,NA
1976,8,2,18.3,18.0,3.0,10.5,NA,NA,NA
1976,8,3,2.0,20.0,4.0,12.0,NA,NA,NA
1976,8,4,0.0,19.0,-1.0,9.0,NA,NA,NA
1976,8,5,0.0,16.0,1.0,8.5,NA,NA,NA
1976,8,6,0.0,17.0,2.0,9.5,NA,NA,NA
1976,8,7,0.0,18.0,-1.0,8.5,NA,NA,NA
1976,8,8,0.0,17.0,1.0,9.0,NA,NA,NA
1976,8,9,0.0,19.0,2.0,10.5,NA,NA,NA
1976,8,10,0.0,16.0,3.0,9.5,NA,NA,NA
1976,8,11,0.0,14.0,3.0,8.5,NA,NA,NA
1976,8,12,0.0,18.0,2.0,10.0,NA,NA,NA
1976,8,13,0.0,17.2,3.0,10.1,NA,NA,NA
1976,8,14,0.0,18.0,2.0,10.0,NA,NA,NA
1976,8,15,0.0,19.0,1.0,10.0,NA,NA,NA
1976,8,16,0.0,17.0,0.0,8.5,NA,NA,NA
1976,8,17,0.0,18.3,-1.0,8.7,NA,NA,NA
1976,8,18,0.0,16.3,-3.0,6.7,NA,NA,NA
1976,8,19,0.0,18.2,-1.0,8.6,NA,NA,NA
1976,8,20,0.0,17.0,0.0,8.5,NA,NA,NA
